102400	524288	1073741824	1.832474	682.467000	762.080940	134.368929
102400	524288	2147483648	7.968941	762.862215	771.075556	132.801512
102400	524288	2147483648	11.673718	768.011345	779.929859	131.293858
102400	524288	2147483648	8.859580	793.496733	802.602455	127.584957
102400	524288	2147483648	1.690313	702.524000	794.121341	128.947548
102400	524288	2147483648	1.687815	702.714000	794.270337	128.923359
102400	524288	2147483648	1.466454	703.252000	794.606056	128.868889
10240	524288	134217728	3.185931	60.625673	63.835514	160.412275
10240	524288	134217728	3.729297	61.208991	64.962377	157.629700
10240	524288	134217728	2.440148	63.280882	65.744968	155.753365
10240	524288	134217728	0.389649	72.250000	82.605684	123.962414
10240	524288	134217728	0.312432	72.023000	82.275549	124.459820
10240	524288	134217728	0.313107	71.954000	82.245845	124.504770
51200	524288	134217728	4.071032	401.685003	405.890243	126.142475
51200	524288	134217728	4.155866	403.787662	408.076299	125.466733
51200	524288	134217728	4.141059	410.354954	414.630902	123.483319
51200	524288	134217728	0.791862	352.922000	414.349516	123.567177
51200	524288	134217728	0.713007	352.334000	413.771659	123.739746
51200	524288	134217728	0.712628	352.839000	414.211297	123.608410
102400	524288	134217728	5.913763	855.444356	861.628588	118.844710
102400	524288	134217728	5.414093	908.413965	914.093011	112.023611
102400	524288	134217728	6.001730	937.357096	943.626773	108.517481
102400	524288	134217728	1.349526	833.982000	919.312579	111.387576
102400	524288	134217728	1.721969	830.862000	916.536143	111.724999
102400	524288	134217728	1.386678	830.706000	916.063788	111.782609
10240	524288	2147483648	9.588835	64.953758	74.564937	137.329962
10240	524288	2147483648	10.177307	63.690735	73.891059	138.582396
10240	524288	2147483648	11.470527	63.762434	75.255533	136.069729
10240	524288	2147483648	0.344760	86.722000	96.006274	106.659696
10240	524288	2147483648	0.320351	86.920000	96.227898	106.414046
10240	524288	2147483648	0.314503	86.098000	95.367451	107.374161
51200	524288	2147483648	11.374214	466.154044	477.651879	107.191037
51200	524288	2147483648	11.815949	466.277740	478.218508	107.064029
51200	524288	2147483648	11.273483	470.890584	482.289297	106.160349
51200	524288	2147483648	0.582565	431.242000	481.508061	106.332592
51200	524288	2147483648	0.798790	431.590000	482.017687	106.220169
51200	524288	2147483648	0.769445	432.186000	482.618154	106.088011
102400	524288	2147483648	13.478651	986.403047	1000.134977	102.386180
102400	524288	2147483648	9.809041	1045.348178	1055.402372	97.024607
102400	524288	2147483648	14.993461	1088.305725	1103.553856	92.791122
102400	524288	2147483648	1.810021	987.493000	1084.278909	94.440645
102400	524288	2147483648	1.588764	986.796000	1083.307393	94.525340
102400	524288	2147483648	1.774609	986.356000	1082.957824	94.555852
